644,1368,5
644,1003,5
644,630,5
644,1788,5
644,761,5
644,804,5
644,1621,5
3893,1060,5
3893,1511,5
3893,2375,5
4264,93,2
4264,310,4
4264,2206,4
241,1382,4
241,251,5
241,789,3
241,1380,4
241,1246,4
241,1023,4
241,1379,4
241,281,5
241,1381,4
241,772,4
3077,1657,4
3077,1616,1
3077,474,1
872,1280,5
872,1106,2
872,377,4
872,589,5
872,2115,5
872,185,4
872,573,4
872,1326,5
872,268,4
872,886,5
872,1857,4
872,25,4
872,2046,1
872,837,5
872,61,4
872,796,5
872,683,5
872,792,5
872,785,5
872,1011,5
872,400,4
872,270,4
872,88,5
872,123,5
872,949,4
872,28,4
872,391,5
872,1033,4
872,907,3
872,168,4
872,312,5
872,1790,4
872,271,4
872,62,5
872,314,5
872,636,4
872,2162,5
872,1048,4
872,1115,4
872,356,2
872,1700,5
872,900,5
872,118,5
872,1709,5
872,1093,5
872,422,4
872,660,5
872,1588,5
1223,497,5
1223,234,4
1223,1940,4
3596,981,5
3596,153,5
3596,269,3
3596,69,5
3596,432,4
3596,1314,5
3596,1146,5
3596,853,4
3596,566,4
2770,2279,3
2770,1458,4
2770,718,5
4422,1697,2
4422,1714,5
4422,684,2
134,219,4
134,160,3
134,990,3
134,70,3
134,988,5
134,993,3
134,204,4
134,995,4
134,428,4
134,68,3
134,992,5
134,750,5
134,184,2
134,944,3
134,95,2
134,274,3
3701,348,5
3701,95,5
3701,501,5
4693,506,5
4693,1398,5
4693,714,5
4693,1428,5
4854,234,2
4854,653,5
4854,1646,4
2919,755,5
2919,689,4
2919,1195,3
2919,752,4
2919,768,4
2919,306,3
2919,108,4
2919,1276,4
2919,1879,4
2919,926,4
2919,631,5
2919,517,4
2461,938,5
2461,101,5
2461,591,5
2461,682,3
2461,263,5
2461,304,4
2461,1428,5
2461,865,5
2461,253,5
2461,68,4
1145,306,5
1145,1253,4
1145,381,4
1145,356,4
1145,193,4
1145,1276,3
1145,1609,4
1145,907,4
1145,1322,4
1145,1323,4
1145,206,4
1145,503,5
1145,963,5
1145,268,5
1145,422,4
1145,474,5
1145,1024,3
1145,607,5
1145,289,3
1145,1371,4
1145,1708,4
1145,1123,4
1145,309,4
122,482,5
122,250,5
122,941,5
122,425,5
122,74,5
122,249,5
122,844,5
122,818,5
122,938,5
122,940,5
122,937,5
122,942,4
122,88,5
122,7,5
122,168,5
122,349,5
2781,2314,4
2781,501,5
2781,1612,5
729,168,5
729,1068,5
729,128,5
729,196,5
3637,509,5
3637,643,5
3637,356,3
3637,433,5
3637,205,4
3637,189,5
812,994,3
812,689,4
812,675,5
812,194,5
812,106,5
812,125,5
812,92,4
812,244,2
812,430,4
812,633,4
812,1106,5
812,8,5
812,0,5
812,168,4
812,805,5
812,1434,4
812,432,5
812,82,3
812,105,4
812,98,5
812,445,3
812,339,3
812,522,3
812,119,5
812,420,5
812,157,3
812,1144,5
812,9,2
812,1093,5
4723,116,5
4723,323,4
4723,122,4
4723,1894,4
4723,328,4
4723,746,3
3773,5,5
3773,706,4
3773,2045,5
3773,323,4
3773,13,3
3773,714,5
3773,10,5
3773,87,4
915,95,5
915,261,5
915,270,5
915,289,3
915,208,5
915,224,5
915,1708,4
915,963,5
915,920,1
915,632,4
915,1200,5
915,5,5
915,1012,5
915,66,4
915,370,4
915,430,5
915,119,5
915,442,5
915,770,3
915,94,4
915,424,5
915,211,5
915,923,5
915,434,5
915,1003,5
915,459,1
915,136,5
915,1506,5
915,334,4
915,509,4
915,2046,2
915,400,4
915,299,3
915,1592,5
915,309,3
1582,2033,5
1582,788,5
1582,1209,5
1257,5,5
1257,1238,2
1257,2295,5
1257,340,5
1257,608,5
1257,104,5
2130,24,5
2130,35,5
2130,1115,4
2130,480,5
2130,2201,4
2130,645,4
2130,838,5
2130,122,5
2130,36,5
2130,404,5
2130,445,4
2130,1770,5
2130,1752,4
2130,373,4
2130,811,5
2130,689,5
2130,356,3
2130,1170,5
2130,998,4
2130,118,5
3214,1046,5
3214,632,5
3214,203,5
3214,5,5
3214,1004,5
3214,263,5
3214,1151,3
3214,768,5
916,800,5
916,1447,2
916,545,5
18,149,5
18,171,5
18,169,5
18,166,5
4243,1694,5
4243,2065,5
4243,1235,5
3065,839,5
3065,650,4
3065,1557,5
3065,1331,4
3065,299,5
3065,2358,5
3065,903,4
3065,1134,5
3065,976,4
3065,805,5
3065,445,5
3065,2177,5
3065,1416,3
3065,833,1
3065,1565,5
3065,563,3
288,1112,5
288,1512,5
288,1513,5
288,1169,3
4527,116,5
4527,1150,5
4527,200,5
4527,949,4
559,1959,5
559,1956,5
559,1955,5
559,1958,5
3217,1666,1
3217,1001,5
3217,902,5
2647,2037,4
2647,534,1
2647,2074,4
2647,922,3
2647,669,3
2647,481,4
2647,442,4
2647,1287,4
2647,841,4
2647,2299,4
2647,1502,4
2647,2230,2
2647,1550,4
2647,1167,2
2647,348,5
2647,403,4
2647,926,2
1369,1053,5
1369,2158,5
1369,1262,5
2186,846,5
2186,2270,5
2186,57,5
2186,625,5
2186,1061,5
2186,467,5
416,234,5
416,668,5
416,1017,5
416,1778,4
416,933,4
416,633,3
416,750,4
416,560,5
416,83,5
416,1402,4
416,1007,4
416,295,4
416,225,5
416,738,4
416,119,4
416,886,4
416,822,4
416,1162,3
416,593,5
416,1769,3
416,439,2
416,1279,5
416,408,4
416,843,5
416,837,5
416,863,5
416,138,5
416,1777,5
416,84,4
416,694,5
416,1770,5
416,518,4
416,238,3
416,1313,3
416,1771,5
416,1776,5
416,771,5
416,1550,3
416,348,4
416,65,4
416,401,4
416,1775,5
416,1623,3
416,381,5
416,99,5
708,1174,5
708,772,5
708,5,5
708,607,4
708,544,5
708,948,4
708,117,5
2502,254,5
2502,569,5
2502,573,2
2502,2072,5
4201,1126,4
4201,234,5
4201,1510,3
4201,1446,3
4520,1011,5
4520,1610,4
4520,1149,5
4520,381,4
4520,1651,5
4520,636,2
4520,1013,5
4520,1158,5
4520,1301,4
4520,256,3
4520,463,5
4520,635,3
4520,585,5
4449,425,4
4449,999,5
4449,306,5
2785,153,5
2785,433,4
2785,650,5
2785,1576,4
2785,1424,5
2785,1253,4
593,258,5
593,185,5
593,256,5
593,71,5
593,311,5
593,445,4
593,1003,5
593,1174,5
593,645,5
593,1360,4
593,253,5
593,289,4
593,378,5
593,1561,5
593,9,4
593,706,5
593,423,4
593,422,5
593,1193,4
476,506,3
476,6,4
476,1092,4
476,434,4
476,5,3
476,267,3
476,687,4
476,1248,5
476,680,4
476,1865,4
476,1107,4
476,681,5
476,948,3
476,426,5
476,713,3
476,92,4
476,1104,4
476,309,3
476,648,4
476,944,4
476,197,4
476,137,4
476,941,5
476,260,4
476,158,5
476,635,4
476,66,4
2750,119,5
2750,116,5
2750,379,4
2750,1782,4
2750,121,5
2750,1163,4
2750,99,5
2750,333,5
2750,1717,2
2750,431,5
2750,695,5
2750,2041,5
2750,225,5
3604,322,5
3604,1452,5
3604,1497,5
4482,121,5
4482,400,5
4482,2252,1
4482,1513,5
4482,104,5
2917,13,1
2917,531,4
2917,333,3
2917,631,5
2917,218,5
2917,772,4
2917,814,3
2917,272,4
2917,622,4
2917,753,2
398,1029,3
398,1075,3
398,183,3
398,119,2
398,1656,4
398,1700,4
398,769,4
398,706,3
398,1214,5
398,329,4
659,168,5
659,25,5
659,326,5
659,474,4
659,184,5
659,10,3
659,321,5
659,562,3
659,424,5
659,779,4
659,642,5
659,7,5
659,266,3
659,607,5
659,506,5
659,831,4
659,1134,4
659,1321,5
659,648,4
659,2033,5
659,1201,5
1123,302,4
1123,67,4
1123,311,4
1123,1399,3
1123,92,4
1123,941,5
1123,305,4
1123,770,4
1123,193,3
1123,2046,4
1123,1194,4
1123,483,5
1123,420,5
1123,31,5
1123,206,4
1123,714,5
1123,1247,4
1123,826,4
1123,60,4
1123,289,3
1123,272,4
1123,589,5
1123,271,4
1123,308,4
1123,253,4
3599,930,4
3599,153,5
3599,2201,4
3599,86,4
3599,138,4
3599,2161,4
774,136,5
774,323,5
774,68,5
774,765,4
774,98,5
774,7,5
774,280,5
774,675,5
774,119,5
774,944,3
774,590,5
774,612,5
774,999,4
3104,267,4
3104,430,5
3104,1115,4
3104,1167,4
3104,84,5
3104,2230,4
3104,99,5
3104,804,4
3104,116,5
3104,775,5
2723,1673,4
2723,1523,5
2723,319,5
1850,193,4
1850,1745,5
1850,192,5
1850,1797,3
1850,629,5
1850,2233,5
4607,1500,5
4607,27,5
4607,1620,4
4607,419,5
4607,339,4
739,314,5
739,162,5
739,74,5
739,1190,4
739,1582,5
739,928,5
739,1779,5
739,563,4
739,794,5
739,804,5
3144,300,5
3144,272,5
3144,669,4
3144,1107,3
3144,1558,5
3144,633,5
3144,547,3
3144,193,5
3144,886,5
3144,1048,5
3144,1160,4
3144,518,4
3144,531,5
3144,1115,5
3144,421,5
3144,60,5
3144,1746,4
1148,697,5
1148,67,4
1148,2172,4
1148,1768,4
1148,272,5
1148,256,4
1148,1193,5
1148,566,5
1148,158,5
1148,1708,4
1148,984,5
1148,253,5
1148,1651,5
1148,963,4
1148,1485,5
1148,193,4
1148,1277,5
1148,897,3
1148,121,5
1148,289,4
1148,106,4
1148,383,2
1148,309,5
1148,251,5
1148,270,5
1148,376,4
2273,247,4
2273,346,5
2273,736,3
2273,935,5
2273,1150,4
2273,948,4
1035,7,5
1035,430,4
1035,750,5
1035,447,5
1035,677,5
1035,1666,5
1035,850,5
1035,1116,4
1035,12,5
1035,434,2
1035,4,3
1035,211,5
1035,432,4
1035,894,5
1035,149,4
1035,1643,5
1035,607,3
1035,183,5
1035,789,5
1035,483,5
1035,944,5
1035,250,5
1035,102,5
1035,680,5
3053,200,5
3053,38,5
3053,1175,5
3053,428,5
3053,679,4
3053,697,5
3053,302,5
683,1481,5
683,2056,1
683,2057,3
683,343,1
683,1912,5
529,266,5
529,1096,5
529,1566,5
529,1705,5
529,460,5
529,801,5
529,1913,5
529,501,5
529,1914,5
3068,676,5
3068,296,3
3068,589,5
3068,210,5
3068,1746,4
3068,425,5
3068,757,5
3068,34,5
3068,683,5
3068,32,5
1429,500,5
1429,1099,5
1429,333,5
1620,2352,5
1620,340,5
1620,454,4
3892,519,4
3892,1615,5
3892,1613,5
3892,1614,4
4361,333,5
4361,376,4
4361,1277,5
4361,295,3
2083,260,5
2083,901,5
2083,1006,4
2083,378,5
2083,1147,4
2083,204,5
2083,735,5
2083,40,4
2083,1047,3
2083,442,4
2083,661,3
2083,131,5
2083,102,4
2083,268,4
599,754,2
599,210,5
599,1005,5
599,420,5
599,102,4
599,422,5
599,215,5
599,268,5
599,1038,2
599,661,3
599,1768,5
599,29,4
2718,1467,5
2718,846,5
2718,525,5
2554,520,5
2554,681,5
2554,534,4
2554,826,5
2554,464,4
2554,1453,5
2554,25,5
2554,1990,5
2554,225,5
2554,850,4
2554,116,5
2554,270,4
824,2061,5
824,1931,1
824,1246,1
4389,755,4
4389,607,5
4389,838,5
720,676,5
720,258,5
720,400,4
720,73,5
720,115,5
720,648,4
720,376,5
720,1301,4
720,44,5
720,1866,5
720,420,5
720,210,5
720,1011,5
720,206,4
720,1039,4
720,1682,5
720,434,4
720,215,4
720,681,5
720,1857,5
317,649,3
317,1564,5
317,976,5
317,805,4
317,1562,5
317,755,4
317,623,4
1366,155,5
1366,1104,5
1366,2315,1
1366,599,5
1585,1975,5
1585,887,4
1585,1444,4
413,459,5
413,261,5
413,948,4
413,299,3
413,1167,3
413,1588,5
413,668,4
413,1583,5
413,1343,3
413,1440,1
413,617,5
413,88,4
413,762,5
413,959,5
413,1428,5
319,88,4
319,731,4
319,1569,5
319,188,5
319,1572,3
319,765,5
319,499,4
319,4,5
319,435,3
319,94,5
319,1571,5
319,144,5
319,635,4
319,593,5
319,37,5
319,1573,5
319,530,3
319,140,5
319,463,4
319,309,4
319,613,2
319,1019,5
319,474,4
319,7,5
319,1413,3
319,116,5
319,724,4
319,729,5
319,1124,5
319,267,3
227,1322,4
227,1324,4
227,373,5
227,1121,4
227,306,3
227,34,3
227,689,3
227,510,5
227,1321,4
227,425,4
227,1325,3
227,308,4
227,792,4
227,196,3
227,1316,1
3275,1696,4
3275,897,3
3275,222,4
3275,29,4
3275,219,4
3275,256,5
436,1018,5
436,1812,4
436,249,4
436,865,5
382,1716,5
382,88,4
382,1649,5
382,805,5
382,1717,5
382,772,5
688,526,4
688,697,5
688,926,4
688,1861,3
688,116,5
688,430,1
688,1755,4
3667,153,5
3667,1066,3
3667,24,5
3667,333,4
3667,1175,3
4517,941,5
4517,223,4
4517,437,3
4517,994,4
4517,751,4
1086,260,5
1086,98,3
1086,116,4
1086,99,4
1086,268,4
1086,309,4
1086,647,4
1086,189,4
1086,352,4
1086,88,4
1086,656,4
1086,1991,4
1086,826,2
764,1396,2
764,1393,4
764,429,5
764,995,4
764,647,4
764,295,4
764,1210,5
764,1590,5
764,929,4
1632,353,4
1632,34,5
1632,607,5
1632,1164,5
1632,168,5
1632,848,5
1632,85,5
1632,82,5
1632,483,5
1632,88,5
1632,2013,5
1632,355,4
1632,340,5
1632,95,5
1632,8,5
1632,136,5
1632,901,5
1632,545,3
1632,24,5
1632,7,5
1723,1481,5
1723,2359,4
1723,1265,1
877,118,5
877,6,5
877,706,5
877,10,5
4346,635,4
4346,1701,4
4346,10,5
4346,121,4
4889,1204,5
4889,941,5
4889,269,5
1532,769,5
1532,897,2
1532,306,3
1532,511,3
1532,1690,5
1532,266,5
1532,691,4
1532,1201,5
1532,302,5
1532,1444,5
1532,33,5
1532,247,4
1532,858,5
4251,1213,4
4251,2156,3
4251,218,5
4251,821,5
4251,2109,5
4251,63,5
4251,520,4
4251,649,5
4251,1286,5
4251,624,5
4358,423,3
4358,1203,5
4358,735,4
2931,982,4
2931,136,5
2931,944,2
2931,752,4
2931,689,3
2931,430,5
2931,926,4
2931,1776,4
2931,142,3
1225,1933,5
1225,29,5
1225,689,3
1225,1720,5
1225,547,2
1225,196,4
1225,632,3
1225,81,5
1225,546,5
1225,1276,3
1225,1347,4
3843,116,4
3843,1556,4
3843,496,3
3843,935,4
308,106,5
308,377,5
308,103,4
308,1550,5
308,1445,5
308,1217,5
308,1008,2
308,125,5
2010,448,5
2010,293,3
2010,957,5
2010,2391,5
2010,1048,5
3669,116,4
3669,981,4
3669,280,5
3669,24,5
3669,206,5
3669,98,4
3669,951,5
3669,304,4
3669,606,5
3669,1192,3
3669,1175,3
3669,33,4
3669,613,3
3669,988,5
3018,355,5
3018,506,5
3018,1129,5
3018,2046,2
3018,73,3
3018,2353,4
3018,620,5
3152,1899,5
3152,9,4
3152,423,3
3152,1286,3
3152,267,5
3152,310,5
3152,117,4
3152,205,5
3152,323,5
3152,118,5
3152,634,2
3152,594,4
3521,162,5
3521,474,5
3521,2131,4
4701,1870,5
4701,380,5
4701,624,4
1155,1869,4
1155,311,3
1155,193,2
1155,289,4
1155,1427,4
1155,1193,3
1155,1134,4
1155,253,4
1155,61,4
1155,63,4
1155,559,4
1155,106,3
1952,1743,5
1952,504,5
1952,509,5
1952,427,5
4095,280,5
4095,2373,5
4095,1492,5
1152,2046,3
1152,289,3
1152,1194,5
1152,106,5
1152,1046,5
1152,963,4
1152,1708,5
1152,108,3
293,967,4
293,600,4
293,135,5
293,365,4
293,1378,4
293,158,4
293,1525,4
293,220,4
293,393,4
4431,423,4
4431,546,5
4431,60,2
4431,813,4
4431,771,5
1543,1289,5
1543,381,5
1543,566,5
1543,1331,5
1543,1626,5
1543,976,4
1543,206,5
1543,2028,5
1543,378,5
673,7,5
673,184,4
673,1048,3
673,1177,3
673,9,5
673,866,5
673,430,2
673,326,4
673,1039,4
673,72,3
673,68,5
673,298,3
673,208,5
673,6,3
673,189,5
673,1147,3
673,1772,4
673,424,3
673,2047,4
673,0,4
673,766,4
673,431,5
673,1088,4
673,8,4
673,1175,2
673,168,4
673,1432,2
4393,99,4
4393,607,2
4393,681,4
3056,203,4
3056,215,5
3056,941,4
3056,1513,5
3056,117,5
3056,221,5
3056,766,5
3056,1688,1
3056,223,3
3056,712,3
3056,679,3
3056,590,5
3056,204,5
1758,315,3
1758,350,4
1758,974,5
2089,696,4
2089,194,4
2089,29,4
2089,1180,4
2089,521,5
2089,1399,4
2089,1194,4
2089,440,5
2089,309,5
2089,223,3
2089,1006,4
2089,306,5
1169,126,5
1169,124,5
1169,1725,5
1956,157,3
1956,5,4
1956,1313,3
1956,1276,4
1956,1743,4
1956,1621,5
1956,1981,4
2088,1023,4
2088,1246,5
2088,28,5
2088,269,3
2088,312,5
2088,1532,4
2088,246,5
4197,1094,5
4197,1167,2
4197,9,5
4197,304,5
4197,13,2
4197,211,4
4197,1161,4
4197,534,5
3052,221,4
3052,109,4
3052,1852,5
3052,328,5
3052,566,5
3052,642,3
3052,696,2
1926,400,5
1926,211,5
1926,34,5
1926,381,4
1926,1009,4
1926,1,4
4141,1322,4
4141,2112,4
4141,774,4
3960,103,4
3960,573,2
3960,1851,4
3960,613,1
3960,1724,5
3960,949,5
1070,1038,4
1070,88,5
1070,333,3
1070,751,3
1070,995,4
1070,941,5
1070,381,5
1070,250,5
1070,1167,4
1070,327,5
1070,574,4
1070,323,5
1070,464,4
4539,1397,5
4539,1892,4
4539,765,5
1516,1246,5
1516,298,4
1516,1670,5
1516,1163,5
1516,1126,5
1516,770,3
1516,459,5
1516,387,5
1516,795,4
1516,21,4
1516,440,5
1516,65,5
1516,400,5
1516,1125,2
1516,736,3
4536,1701,1
4536,308,4
4536,1963,4
4536,907,3
4536,309,4
4536,374,5
4536,1527,3
4536,1088,5
4536,624,4
805,1882,5
805,219,5
805,379,5
572,699,5
572,123,5
572,797,4
572,92,5
572,0,5
572,1048,5
572,65,5
572,98,5
572,1555,5
572,1655,5
572,5,4
572,1143,5
572,116,4
572,130,5
572,1313,3
572,589,3
572,339,5
572,1663,2
572,1047,4
572,406,5
572,103,4
572,1181,5
572,463,5
572,1972,5
572,94,5
572,800,5
572,655,3
572,450,3
572,1453,4
572,925,5
572,8,5
572,84,3
572,9,4
572,992,3
572,1879,5
572,184,4
2164,661,4
2164,135,4
2164,162,4
2164,941,5
2164,757,4
2164,1812,5
866,301,5
866,1247,5
866,314,4
866,31,4
866,826,5
866,269,5
866,931,5
866,306,5
866,268,4
866,214,5
866,405,4
866,94,5
866,1272,5
866,1125,5
866,1005,5
866,123,5
866,442,5
866,121,5
866,851,5
866,1119,4
866,421,4
866,222,5
866,1006,5
866,309,4
866,589,5
866,2070,3
866,307,5
866,898,5
866,88,5
866,406,5
866,197,5
866,1616,3
866,834,5
866,1682,4
866,323,5
866,270,4
866,1572,4
866,116,5
866,93,4
866,244,5
866,6,5
866,185,5
3646,3,5
3646,1407,5
3646,410,5
3580,1048,3
3580,938,5
3580,431,3
3580,373,4
3580,745,1
3580,464,4
3580,898,3
3580,751,3
3580,941,5
3580,439,5
1413,1620,3
1413,1356,3
1413,642,4
1413,420,4
1413,1610,4
1413,117,4
1413,651,5
1413,486,4
1413,211,4
1413,1611,4
1413,632,4
1413,685,4
1413,835,3
1413,119,5
1220,855,5
1220,1662,5
1220,1347,5
123,205,5
123,250,5
123,950,5
123,434,3
123,696,4
123,679,5
123,948,5
123,88,4
123,946,5
123,851,4
123,846,5
123,491,5
123,47,5
123,632,4
123,886,5
123,116,5
123,947,5
123,224,3
123,837,5
1126,289,4
1126,1144,5
1126,1247,4
1126,298,3
1126,900,5
1126,1963,5
1126,699,4
1126,217,4
1126,253,4
1126,84,5
1126,302,4
1126,1592,5
1126,992,3
1126,589,4
1126,1894,5
1126,926,5
1126,1700,4
1126,312,3
1474,990,4
1474,544,4
1474,1091,4
1474,1193,4
1474,120,5
1474,717,4
1474,137,4
1474,773,4
1474,1623,3
1474,7,4
1474,5,3
1474,121,5
1474,1399,4
3569,5,5
3569,658,5
3569,2316,5
3569,634,5
3569,938,5
4117,87,4
4117,1532,4
4117,326,5
4117,714,5
2833,780,1
2833,1003,5
2833,898,5
2833,7,5
2833,547,3
2833,432,4
3378,269,5
3378,94,5
3378,64,5
3378,745,4
3378,929,5
3378,224,4
3378,24,5
3378,940,4
3378,1846,5
3378,310,4
3119,846,5
3119,213,5
3119,1291,5
1219,855,5
1219,1628,5
1219,1553,5
1219,540,5
1219,460,5
1219,539,5
181,652,5
181,212,2
181,24,4
181,183,4
181,434,5
181,187,5
181,12,4
181,13,1
181,992,4
181,1174,4
181,216,4
181,92,5
181,1175,4
181,5,3
181,355,4
2924,752,4
2924,334,5
2924,1888,5
2924,1195,4
2924,115,5
2924,2029,5
1020,7,5
1020,518,5
1020,98,5
1020,258,5
1020,1533,1
1020,447,5
1020,99,4
1020,1557,5
1020,122,5
1020,1599,5
1020,1120,5
1020,93,4
1020,613,1
1020,941,5
878,309,4
878,1279,5
878,262,4
878,25,5
878,447,4
878,405,3
878,1004,4
878,87,5
878,1048,5
878,115,5
878,406,4
878,1651,4
878,1066,4
878,1194,4
878,189,5
878,1006,4
878,185,5
878,566,5
878,217,5
878,302,4
878,1175,3
878,826,4
878,295,3
3851,2007,1
3851,7,5
3851,205,5
3851,114,1
3851,1494,2
3851,444,5
3851,435,3
3851,948,4
3851,5,5
3851,590,4
3861,1088,5
3861,87,5
3861,921,3
3861,400,4
3861,753,5
3645,636,4
3645,400,5
3645,923,5
3732,941,5
3732,157,5
3732,483,5
3732,120,5
4235,1051,3
4235,1914,2
4235,1510,5
873,472,5
873,1217,4
873,499,5
873,473,5
873,1001,5
873,1501,4
2072,1150,5
2072,271,4
2072,356,3
2072,2108,4
2072,1708,4
2072,67,4
2072,261,4
2072,185,3
2072,200,5
2072,1146,3
2072,309,3
2072,1280,2
2072,375,4
2057,270,4
2057,95,5
2057,751,5
2057,251,4
2057,941,5
2057,271,4
2057,886,5
2057,1280,4
2057,381,5
2057,74,5
2057,1783,5
2057,184,5
2057,425,5
2057,193,5
2057,848,4
2057,210,4
2057,1281,4
2057,263,5
2057,1779,5
2057,136,5
2057,67,4
2057,926,3
2057,636,4
2057,2013,4
2057,295,4
2057,1126,4
2057,430,4
140,109,4
140,293,3
140,1026,4
140,1029,4
140,24,2
140,766,5
140,111,4
140,448,4
140,225,4
140,1025,4
140,160,4
633,1039,5
633,208,5
633,1066,4
633,459,5
633,8,5
633,932,5
4830,98,3
4830,1189,2
4830,435,5
141,703,1
141,588,1
141,1031,1
932,1466,5
932,146,1
932,2193,5
932,1659,5
932,1402,5
932,957,5
932,1730,1
932,1941,5
932,1950,5
932,1073,5
1045,544,5
1045,1588,4
1045,69,3
1164,124,4
1164,548,5
1164,2267,5
1164,400,5
1164,109,5
1164,2132,5
1164,636,5
1164,521,5
1164,1589,5
1164,1682,4
1164,318,4
1164,312,3
1164,924,5
1164,295,4
1164,1999,5
4302,25,5
4302,42,4
4302,427,3
4302,1637,4
4302,44,3
587,116,4
587,94,5
587,119,4
587,556,5
587,677,4
587,420,4
587,65,5
587,222,3
587,678,3
587,213,3
587,270,4
587,21,5
587,74,5
587,648,5
